,Unique_Key,DATE,TIME,BOROUGH,Zip_Code,LATITUDE,LONGITUDE
22619,3613426,2017-02-10,17:10,STATEN ISLAND,10306.0,40.582755999999996,-74.13041
22620,3615650,2017-02-10,17:10,STATEN ISLAND,10309.0,40.53785,-74.20017
22623,3614358,2017-02-10,17:15,QUEENS,11691.0,40.600956,-73.75877
22624,3617481,2017-02-10,17:15,QUEENS,11433.0,40.702473,-73.79993
22628,3614632,2017-02-10,17:20,QUEENS,11432.0,40.705459999999995,-73.7949
22629,3613794,2017-02-10,17:25,BROOKLYN,11233.0,40.669918,-73.91889
22631,3613993,2017-02-10,17:30,BROOKLYN,11236.0,40.647236,-73.91985
22632,3613631,2017-02-10,17:30,QUEENS,11354.0,40.770435,-73.83421
22633,3613369,2017-02-10,17:30,QUEENS,11411.0,40.68815,-73.72963
22638,3613468,2017-02-10,17:40,BROOKLYN,11221.0,40.69057,-73.92002
22639,3613584,2017-02-10,17:45,BROOKLYN,11231.0,40.6754,-73.99745
22640,3615321,2017-02-10,17:45,MANHATTAN,10019.0,40.7657,-73.98046
22642,3614026,2017-02-10,17:50,BROOKLYN,11211.0,40.716484,-73.95704
22643,3615092,2017-02-10,17:53,BRONX,10454.0,40.807556,-73.919235
22644,3613729,2017-02-10,17:54,BROOKLYN,11207.0,40.65822,-73.89146
22646,3613275,2017-02-10,17:55,MANHATTAN,10022.0,40.758327,-73.96894
22647,3613788,2017-02-10,17:55,BROOKLYN,11230.0,40.6094,-73.967674
22648,3613444,2017-02-10,17:55,QUEENS,11414.0,40.6587,-73.83111
22649,3613730,2017-02-10,18:00,BROOKLYN,11207.0,40.67856,-73.889015
22650,3613414,2017-02-10,18:00,QUEENS,11427.0,40.732864,-73.73219
22651,3613546,2017-02-10,18:00,QUEENS,11435.0,40.708870000000005,-73.81871
22652,3613988,2017-02-10,18:00,BROOKLYN,11210.0,40.638603,-73.94827
22653,3614400,2017-02-10,18:00,MANHATTAN,10027.0,40.80907,-73.94455
22654,3614716,2017-02-10,18:00,MANHATTAN,10036.0,40.757767,-73.985146
22655,3613633,2017-02-10,18:00,QUEENS,11358.0,40.758743,-73.79761500000001
22657,3614548,2017-02-10,18:05,BRONX,10458.0,40.857426000000004,-73.89111
22658,3613648,2017-02-10,18:08,BRONX,10453.0,40.8557,-73.91495
22660,3613758,2017-02-10,18:15,MANHATTAN,10036.0,40.75488,-73.97988000000001
22662,3613420,2017-02-10,18:15,QUEENS,11436.0,40.680183,-73.7937
22663,3613257,2017-02-10,18:15,STATEN ISLAND,10306.0,40.582755999999996,-74.13041
22664,3614190,2017-02-10,18:25,BROOKLYN,11224.0,40.5765,-73.9977
22665,3615517,2017-02-10,18:30,BROOKLYN,11225.0,40.66955,-73.95714
22667,3618033,2017-02-10,18:30,BRONX,10459.0,40.822105,-73.90061999999999
22668,3614527,2017-02-10,18:30,BRONX,10467.0,40.865429999999996,-73.86737
22669,3613734,2017-02-10,18:30,QUEENS,11419.0,40.69407,-73.82802
22670,3616690,2017-02-10,18:30,BRONX,10451.0,40.824417,-73.912346
22672,3614528,2017-02-10,18:38,BRONX,10461.0,40.842953,-73.84915
22673,3613870,2017-02-10,18:40,BRONX,10470.0,40.901965999999994,-73.86509000000001
22674,3614019,2017-02-10,18:45,BROOKLYN,11249.0,40.71849,-73.96370999999999
22675,3614199,2017-02-10,18:46,BROOKLYN,11234.0,40.63413,-73.928505
22676,3614265,2017-02-10,18:50,QUEENS,11369.0,40.770332,-73.87608
22678,3613410,2017-02-10,18:52,BRONX,10468.0,40.85987,-73.91431
22679,3614445,2017-02-10,18:56,MANHATTAN,10065.0,40.765159999999995,-73.96352399999999
22680,3614788,2017-02-10,19:00,BRONX,10461.0,40.84471,-73.835526
22681,3614417,2017-02-10,19:00,BROOKLYN,11235.0,40.585373,-73.93111
22682,3614263,2017-02-10,19:00,QUEENS,11385.0,40.70843,-73.871895
22683,3615081,2017-02-10,19:00,BRONX,10454.0,40.807190000000006,-73.92430999999999
22684,3613595,2017-02-10,19:00,QUEENS,11355.0,40.75763,-73.81002
22688,3614264,2017-02-10,19:07,QUEENS,11372.0,40.754909999999995,-73.89164
22689,3614177,2017-02-10,19:08,MANHATTAN,10011.0,40.737359999999995,-73.99685
22691,3613242,2017-02-10,19:10,MANHATTAN,10024.0,40.783337,-73.970764
22694,3613869,2017-02-10,19:15,BRONX,10470.0,40.90296,-73.85529
22696,3614266,2017-02-10,19:25,QUEENS,11370.0,40.76276,-73.88953000000001
22698,3614303,2017-02-10,19:30,MANHATTAN,10032.0,40.84048,-73.93647
22699,3614224,2017-02-10,19:35,MANHATTAN,10025.0,40.79525,-73.97321
22701,3614117,2017-02-10,19:45,STATEN ISLAND,10301.0,40.637745,-74.07976
22703,3614999,2017-02-10,19:45,BROOKLYN,11213.0,40.66709,-73.93281999999999
22704,3613576,2017-02-10,19:50,QUEENS,11434.0,40.681488,-73.765335
22705,3614208,2017-02-10,19:50,BROOKLYN,11234.0,40.635365,-73.92571
22706,3614744,2017-02-10,19:51,QUEENS,11419.0,40.685383,-73.81973
22707,3613260,2017-02-10,19:55,STATEN ISLAND,10306.0,40.579174,-74.11483
22711,3612804,2017-02-10,1:09,BRONX,10455.0,40.817394,-73.91579
22713,3613169,2017-02-10,1:15,QUEENS,11378.0,40.72314,-73.906425
22714,3612751,2017-02-10,1:15,QUEENS,11413.0,40.661858,-73.746185
22715,3614131,2017-02-10,1:30,MANHATTAN,10003.0,40.724907,-73.99233000000001
22716,3624021,2017-02-10,20:00,BROOKLYN,11206.0,40.70191,-73.93699000000001
22719,3614787,2017-02-10,20:00,BRONX,10465.0,40.828125,-73.84105
22720,3613613,2017-02-10,20:00,BROOKLYN,11236.0,40.63262,-73.897514
22722,3614257,2017-02-10,20:08,QUEENS,11369.0,40.76605,-73.87586999999999
22723,3613415,2017-02-10,20:15,QUEENS,11429.0,40.705982,-73.73956
22724,3614339,2017-02-10,20:15,BROOKLYN,11213.0,40.66989,-73.93381
22725,3617309,2017-02-10,20:18,MANHATTAN,10034.0,40.86312,-73.92390400000001
22726,3613738,2017-02-10,20:27,BROOKLYN,11207.0,40.678707,-73.895645
22727,3614225,2017-02-10,20:30,MANHATTAN,10025.0,40.792854,-73.96753000000001
22728,3614702,2017-02-10,20:30,MANHATTAN,10031.0,40.818394,-73.95089
22731,3614186,2017-02-10,20:35,MANHATTAN,10014.0,40.737858,-74.00447
22733,3614194,2017-02-10,20:40,QUEENS,11379.0,40.716434,-73.88845
22734,3613445,2017-02-10,20:45,QUEENS,11417.0,40.683376,-73.83863000000001
22737,3614530,2017-02-10,20:47,MANHATTAN,10002.0,40.719868,-73.98992
22739,3613284,2017-02-10,20:55,BROOKLYN,11205.0,40.693375,-73.96659
22740,3614731,2017-02-10,21:00,MANHATTAN,10019.0,40.763484999999996,-73.98895
22741,3613543,2017-02-10,21:00,BROOKLYN,11249.0,40.70032,-73.95996
22742,3613416,2017-02-10,21:00,QUEENS,11429.0,40.7096,-73.745186
22744,3613918,2017-02-10,21:16,BROOKLYN,11221.0,40.68781,-73.9237
22745,3613254,2017-02-10,21:22,QUEENS,11429.0,40.71464,-73.74035
22748,3614258,2017-02-10,21:45,QUEENS,11385.0,40.699837,-73.90869
22749,3614360,2017-02-10,21:49,BRONX,10453.0,40.84962,-73.91938
22751,3614489,2017-02-10,22:00,MANHATTAN,10128.0,40.779896,-73.95442
22753,3618035,2017-02-10,22:00,BRONX,10469.0,40.87388,-73.85840999999999
22754,3614179,2017-02-10,22:00,BROOKLYN,11223.0,40.58501,-73.96785
22755,3613442,2017-02-10,22:15,BROOKLYN,11211.0,40.710784999999994,-73.95995
22756,3613256,2017-02-10,22:15,QUEENS,11429.0,40.703827000000004,-73.74037
22758,3614653,2017-02-10,22:30,QUEENS,11412.0,40.708034999999995,-73.7525
22759,3613437,2017-02-10,22:30,QUEENS,11419.0,40.685837,-73.82686
22762,3613258,2017-02-10,22:35,QUEENS,11427.0,40.72793,-73.742676
22763,3614116,2017-02-10,22:45,STATEN ISLAND,10310.0,40.621790000000004,-74.11027
22764,3613672,2017-02-10,22:45,BROOKLYN,11208.0,40.665905,-73.87778
22766,3613994,2017-02-10,22:50,BROOKLYN,11226.0,40.64495,-73.95186
22767,3614878,2017-02-10,22:50,MANHATTAN,10019.0,40.766045,-73.983376
22770,3619371,2017-02-10,23:06,MANHATTAN,10013.0,40.716564,-73.99892
22771,3618124,2017-02-10,23:20,MANHATTAN,10018.0,40.7517,-73.98640400000001
22772,3614651,2017-02-10,23:30,MANHATTAN,10010.0,40.739506,-73.98476
22776,3614070,2017-02-10,23:30,QUEENS,11101.0,40.754540000000006,-73.9226
22778,3614514,2017-02-10,23:40,MANHATTAN,10026.0,40.803115999999996,-73.95633000000001
22779,3614647,2017-02-10,23:50,MANHATTAN,10003.0,40.73599,-73.98946
22782,3616561,2017-02-10,23:53,BROOKLYN,11226.0,40.653774,-73.95617
22783,3614114,2017-02-10,23:55,STATEN ISLAND,10301.0,40.613459999999996,-74.100555
22784,3614582,2017-02-10,2:00,BRONX,10475.0,40.879948,-73.82339
22785,3613737,2017-02-10,2:00,BROOKLYN,11208.0,40.68363,-73.86934000000001
22788,3613152,2017-02-10,2:50,MANHATTAN,10011.0,40.73854,-73.99597
22789,3619861,2017-02-10,3:28,MANHATTAN,10011.0,40.742283,-74.004425
22790,3613347,2017-02-10,3:53,BRONX,10468.0,40.865364,-73.901344
22792,3612729,2017-02-10,4:35,BROOKLYN,11237.0,40.70575,-73.926636
22801,3614633,2017-02-10,5:30,BROOKLYN,11225.0,40.663456,-73.95836
22803,3613093,2017-02-10,5:40,QUEENS,11361.0,40.756890000000006,-73.76361999999999
22804,3613094,2017-02-10,5:40,BRONX,10469.0,40.87883,-73.837395
22805,3613205,2017-02-10,5:45,QUEENS,11365.0,40.739296,-73.78506
22807,3613136,2017-02-10,5:53,BROOKLYN,11201.0,40.69484,-73.98391
22808,3613137,2017-02-10,5:55,BROOKLYN,11236.0,40.63622,-73.90779
22811,3617024,2017-02-10,6:20,BRONX,10474.0,40.816864,-73.88274399999999
22812,3613092,2017-02-10,6:30,BROOKLYN,11207.0,40.651337,-73.889595
22813,3613182,2017-02-10,6:30,BROOKLYN,11229.0,40.59608,-73.9508
22814,3614020,2017-02-10,6:30,MANHATTAN,10036.0,40.756565,-73.99028
22815,3614051,2017-02-10,6:30,QUEENS,11103.0,40.764355,-73.91131
22816,3612806,2017-02-10,6:40,QUEENS,11434.0,40.656290000000006,-73.76607
22817,3614472,2017-02-10,6:44,BROOKLYN,11219.0,40.637894,-73.99838000000001
22818,3614624,2017-02-10,6:44,STATEN ISLAND,10312.0,40.5405,-74.17731500000001
22820,3612964,2017-02-10,7:00,BRONX,10465.0,40.824245,-73.82569000000001
22821,3613175,2017-02-10,7:00,QUEENS,11416.0,40.683514,-73.84064000000001
22822,3613204,2017-02-10,7:00,QUEENS,11435.0,40.712646,-73.81854
22824,3613276,2017-02-10,7:00,BROOKLYN,11225.0,40.669777,-73.9583
22826,3613138,2017-02-10,7:05,MANHATTAN,10128.0,40.78143,-73.954185
22828,3612919,2017-02-10,7:05,BRONX,10472.0,40.8283,-73.88296
22829,3613211,2017-02-10,7:06,BROOKLYN,11232.0,40.65318,-74.00561
22830,3613310,2017-02-10,7:15,QUEENS,11435.0,40.68745,-73.8053
22832,3613430,2017-02-10,7:25,QUEENS,11691.0,40.59514,-73.75399999999999
22833,3613749,2017-02-10,7:25,MANHATTAN,10018.0,40.75246,-73.985855
22834,3614237,2017-02-10,7:30,BROOKLYN,11215.0,40.662743,-73.981735
22835,3614239,2017-02-10,7:30,BROOKLYN,11217.0,40.679726,-73.98278
22836,3613218,2017-02-10,7:30,QUEENS,11368.0,40.764053000000004,-73.8422
22837,3612941,2017-02-10,7:30,QUEENS,11375.0,40.72845,-73.84926
22839,3613097,2017-02-10,7:35,BRONX,10469.0,40.871815000000005,-73.84819
22841,3612936,2017-02-10,7:40,QUEENS,11375.0,40.72845,-73.84926
22842,3613066,2017-02-10,7:40,BROOKLYN,11222.0,40.728992,-73.95067
22844,3613385,2017-02-10,7:47,BRONX,10468.0,40.8713,-73.89289000000001
22845,3613178,2017-02-10,7:49,BROOKLYN,11222.0,40.728992,-73.95067
22846,3614213,2017-02-10,7:50,MANHATTAN,10025.0,40.79356,-73.96701999999999
22847,3612925,2017-02-10,7:52,QUEENS,11375.0,40.70969,-73.84603
22848,3613195,2017-02-10,7:53,MANHATTAN,10022.0,40.764214,-73.97095999999999
22850,3612956,2017-02-10,7:56,BRONX,10467.0,40.871390000000005,-73.86385
22852,3613711,2017-02-10,7:58,BRONX,10457.0,40.843037,-73.89695999999999
22853,3613273,2017-02-10,7:58,MANHATTAN,10022.0,40.759617,-73.961975
22854,3612942,2017-02-10,7:58,MANHATTAN,10065.0,40.766666,-73.96706999999999
22855,3613713,2017-02-10,7:59,BRONX,10459.0,40.8306,-73.89487
22856,3612915,2017-02-10,8:00,BROOKLYN,11224.0,40.576626,-73.98478
22857,3614337,2017-02-10,8:00,BROOKLYN,11233.0,40.67582,-73.93046600000001
22861,3613308,2017-02-10,8:00,QUEENS,11435.0,40.691887,-73.79823
22862,3612927,2017-02-10,8:00,QUEENS,11354.0,40.766884000000005,-73.82396
22863,3613386,2017-02-10,8:00,BRONX,10458.0,40.867676,-73.88515500000001
22864,3613082,2017-02-10,8:00,BROOKLYN,11208.0,40.667595,-73.86044
22867,3613272,2017-02-10,8:09,MANHATTAN,10016.0,40.748985,-73.979965
22869,3612923,2017-02-10,8:10,QUEENS,11357.0,40.78069,-73.8143
22871,3614640,2017-02-10,8:15,QUEENS,11432.0,40.711365,-73.78765
22872,3612981,2017-02-10,8:15,BRONX,10462.0,40.84344,-73.85474
22873,3613176,2017-02-10,8:15,BROOKLYN,11217.0,40.685320000000004,-73.98071
22874,3613236,2017-02-10,8:15,QUEENS,11691.0,40.598206,-73.74815
22875,3614245,2017-02-10,8:15,BRONX,10454.0,40.80682,-73.91749
22876,3613129,2017-02-10,8:16,MANHATTAN,10037.0,40.813915,-73.93477
22877,3613705,2017-02-10,8:20,BRONX,10456.0,40.82555,-73.90737
22878,3614056,2017-02-10,8:20,QUEENS,11106.0,40.761223,-73.9238
22879,3612953,2017-02-10,8:20,QUEENS,11374.0,40.72802,-73.86368
22880,3614275,2017-02-10,8:20,MANHATTAN,10032.0,40.84215,-73.94228000000001
22881,3613354,2017-02-10,8:23,BROOKLYN,11209.0,40.636390000000006,-74.03067
22883,3612917,2017-02-10,8:25,BROOKLYN,11235.0,40.581802,-73.967285
22885,3613214,2017-02-10,8:30,MANHATTAN,10024.0,40.78267,-73.97721999999999
22890,3613220,2017-02-10,8:30,QUEENS,11411.0,40.70146,-73.74254
22891,3612910,2017-02-10,8:30,QUEENS,11365.0,40.73646,-73.779686
22892,3612935,2017-02-10,8:30,QUEENS,11375.0,40.72829,-73.84206400000001
22894,3614488,2017-02-10,8:30,MANHATTAN,10002.0,40.719066999999995,-73.99336
22896,3613095,2017-02-10,8:30,BROOKLYN,11236.0,40.64705,-73.895424
22898,3613180,2017-02-10,8:35,BROOKLYN,11229.0,40.602947,-73.95625
22899,3613387,2017-02-10,8:38,BRONX,10467.0,40.879864000000005,-73.87595999999999
22900,3612972,2017-02-10,8:40,QUEENS,11374.0,40.730137,-73.86236600000001
22903,3613406,2017-02-10,8:40,STATEN ISLAND,10304.0,40.59102,-74.100914
22904,3613207,2017-02-10,8:40,BROOKLYN,11206.0,40.69592,-73.93798000000001
22905,3613118,2017-02-10,8:42,BROOKLYN,11232.0,40.651264000000005,-74.003914
22906,3612943,2017-02-10,8:45,QUEENS,11375.0,40.72829,-73.84206400000001
22907,3613123,2017-02-10,8:45,QUEENS,11413.0,40.66645,-73.75764000000001
22908,3613090,2017-02-10,8:45,BRONX,10466.0,40.897934,-73.857056
22910,3613322,2017-02-10,8:50,BRONX,10452.0,40.8398,-73.92866500000001
22913,3613635,2017-02-10,8:55,QUEENS,11354.0,40.77495,-73.81359
22914,3614708,2017-02-10,9:00,MANHATTAN,10029.0,40.796215000000004,-73.94971
22915,3620343,2017-02-10,9:00,BRONX,10466.0,40.89,-73.85953
22916,3612916,2017-02-10,9:00,QUEENS,11435.0,40.70817,-73.81534
22917,3615323,2017-02-10,9:00,BRONX,10473.0,40.818267999999996,-73.86998
22918,3614336,2017-02-10,9:00,BROOKLYN,11216.0,40.677845,-73.95281999999999
22919,3615182,2017-02-10,9:00,QUEENS,11363.0,40.775494,-73.74792
22920,3613126,2017-02-10,9:00,QUEENS,11375.0,40.731617,-73.85149
22921,3612918,2017-02-10,9:00,BRONX,10472.0,40.8283,-73.88296
22922,3613184,2017-02-10,9:00,QUEENS,11420.0,40.667675,-73.80264
22925,3613789,2017-02-10,9:00,BROOKLYN,11233.0,40.676144,-73.90524
22926,3613223,2017-02-10,9:00,QUEENS,11411.0,40.689945,-73.741844
22927,3613228,2017-02-10,9:00,QUEENS,11414.0,40.663067,-73.83688000000001
22930,3613425,2017-02-10,9:01,STATEN ISLAND,10312.0,40.5595,-74.1667
22931,3614015,2017-02-10,9:05,BROOKLYN,11222.0,40.729687,-73.95215
22932,3614737,2017-02-10,9:10,QUEENS,11420.0,40.67875,-73.8205
22945,3613237,2017-02-10,9:22,QUEENS,11691.0,40.59588,-73.75765
22946,3613183,2017-02-10,9:25,QUEENS,11415.0,40.706036,-73.83143000000001
22947,3614193,2017-02-10,9:26,BROOKLYN,11224.0,40.581722,-73.97545
22949,3614939,2017-02-10,9:28,MANHATTAN,10031.0,40.828346,-73.94906
22950,3615295,2017-02-10,9:30,MANHATTAN,10001.0,40.748436,-73.9962
22951,3614840,2017-02-10,9:30,MANHATTAN,10035.0,40.80161,-73.94272600000001
22953,3614212,2017-02-10,9:30,MANHATTAN,10024.0,40.788418,-73.97077
22954,3612931,2017-02-10,9:30,QUEENS,11354.0,40.769721999999994,-73.83473000000001
22955,3612928,2017-02-10,9:30,QUEENS,11355.0,40.75949,-73.81152
22956,3613072,2017-02-10,9:30,QUEENS,11377.0,40.740272999999995,-73.89586
22957,3612933,2017-02-10,9:30,QUEENS,11411.0,40.701187,-73.74148000000001
22958,3613720,2017-02-10,9:30,QUEENS,11412.0,40.702009999999994,-73.758575
22959,3614115,2017-02-10,9:30,STATEN ISLAND,10305.0,40.611022999999996,-74.118706
22960,3615230,2017-02-10,9:33,BROOKLYN,11216.0,40.68693,-73.95089
22961,3612946,2017-02-10,9:36,QUEENS,11356.0,40.78156,-73.84415
22963,3622109,2017-02-10,9:39,BROOKLYN,11220.0,40.642586,-73.998604
22964,3613703,2017-02-10,9:40,BRONX,10460.0,40.836475,-73.88512
22965,3613579,2017-02-10,9:40,BROOKLYN,11231.0,40.679759999999995,-74.00522600000001
22968,3613300,2017-02-10,9:45,QUEENS,11373.0,40.744656,-73.87855
22969,3613465,2017-02-10,9:45,BROOKLYN,11237.0,40.706123,-73.92214
22970,3613124,2017-02-10,9:48,MANHATTAN,10023.0,40.77912,-73.984985
22971,3616495,2017-02-10,9:49,QUEENS,11436.0,40.670086,-73.79798000000001
22972,3613896,2017-02-10,9:50,BROOKLYN,11230.0,40.62893,-73.971375
22973,3613754,2017-02-10,9:50,MANHATTAN,10036.0,40.757659999999994,-73.99084
22975,3613210,2017-02-10,9:50,QUEENS,11421.0,40.689823,-73.86754
22976,3613581,2017-02-10,9:52,BROOKLYN,11231.0,40.673836,-74.0023
22977,3613125,2017-02-10,9:55,QUEENS,11375.0,40.71345,-73.851715
22978,3613751,2017-02-10,9:55,MANHATTAN,10001.0,40.749072999999996,-73.99391
22980,3613206,2017-02-10,9:57,QUEENS,11372.0,40.75412,-73.881325
22981,3613962,2017-02-11,0:00,QUEENS,11429.0,40.712740000000004,-73.73884
22983,3614493,2017-02-11,0:00,MANHATTAN,10065.0,40.76531,-73.96385
22984,3614459,2017-02-11,0:00,MANHATTAN,10032.0,40.843502,-73.93799
22985,3613673,2017-02-11,0:00,BROOKLYN,11207.0,40.66475,-73.89405
22986,3614786,2017-02-11,0:00,MANHATTAN,10036.0,40.762005,-73.99002
22987,3614105,2017-02-11,0:00,STATEN ISLAND,10301.0,40.63555,-74.08574
22989,3613598,2017-02-11,0:00,STATEN ISLAND,10309.0,40.523956,-74.21568
22990,3621188,2017-02-11,0:01,QUEENS,11435.0,40.69737,-73.808846
22991,3614645,2017-02-11,0:04,MANHATTAN,10010.0,40.73939,-73.98694
22992,3613255,2017-02-11,0:07,QUEENS,11429.0,40.707306,-73.75121999999999
22994,3614766,2017-02-11,0:15,MANHATTAN,10012.0,40.72032,-73.99404
22996,3618935,2017-02-11,0:34,MANHATTAN,10012.0,40.729168,-74.0012
22997,3613630,2017-02-11,0:35,QUEENS,11354.0,40.776306,-73.83892
22998,3614091,2017-02-11,0:35,BRONX,10451.0,40.826153000000005,-73.920265
22999,3613666,2017-02-11,0:45,MANHATTAN,10013.0,40.717712,-74.00333
23002,3614125,2017-02-11,10:00,QUEENS,11378.0,40.7231,-73.909195
23004,3614573,2017-02-11,10:00,MANHATTAN,10002.0,40.72163,-73.99353
23005,3613884,2017-02-11,10:00,BRONX,10466.0,40.89609,-73.85253
23008,3614318,2017-02-11,10:25,QUEENS,11373.0,40.73138,-73.87782
23010,3614074,2017-02-11,10:30,QUEENS,11106.0,40.76197,-73.92539000000001
23011,3618564,2017-02-11,10:30,QUEENS,11432.0,40.705459999999995,-73.7949
23013,3613511,2017-02-11,10:42,QUEENS,11434.0,40.678364,-73.77949
23014,3613537,2017-02-11,10:45,STATEN ISLAND,10306.0,40.576412,-74.10965999999999
23015,3613513,2017-02-11,10:48,MANHATTAN,10016.0,40.748363,-73.98040999999999
23016,3613482,2017-02-11,10:59,STATEN ISLAND,10309.0,40.529453000000004,-74.21100600000001
23017,3614532,2017-02-11,11:00,BRONX,10467.0,40.861313,-73.86554
23020,3615282,2017-02-11,11:00,BROOKLYN,11233.0,40.676495,-73.91370400000001
23021,3614743,2017-02-11,11:01,BROOKLYN,11211.0,40.70547,-73.95965600000001
23022,3613646,2017-02-11,11:05,MANHATTAN,10017.0,40.749825,-73.972206
23023,3613514,2017-02-11,11:05,MANHATTAN,10017.0,40.749825,-73.972206
23025,3614531,2017-02-11,11:21,BRONX,10462.0,40.856018,-73.86572
23026,3613474,2017-02-11,11:30,BROOKLYN,11204.0,40.613274,-73.98212
23027,3615839,2017-02-11,11:30,BROOKLYN,11213.0,40.674746999999996,-73.9417
23028,3613483,2017-02-11,11:30,STATEN ISLAND,10309.0,40.529453000000004,-74.21100600000001
23030,3613602,2017-02-11,11:30,QUEENS,11413.0,40.679955,-73.75215
23031,3613600,2017-02-11,11:30,QUEENS,11426.0,40.729440000000004,-73.72516
23032,3613601,2017-02-11,11:30,QUEENS,11429.0,40.71365,-73.73413000000001
23035,3613781,2017-02-11,11:45,BROOKLYN,11226.0,40.640285,-73.9567
23036,3614170,2017-02-11,12:00,BROOKLYN,11235.0,40.58008,-73.95981
23037,3614811,2017-02-11,12:00,MANHATTAN,10007.0,40.715835999999996,-74.009964
23038,3613614,2017-02-11,12:00,QUEENS,11356.0,40.789253,-73.85181999999999
23039,3613985,2017-02-11,12:00,BROOKLYN,11226.0,40.652640000000005,-73.949776
23040,3618969,2017-02-11,12:00,MANHATTAN,10001.0,40.753387,-73.99631
23041,3613604,2017-02-11,12:00,QUEENS,11427.0,40.737829999999995,-73.734024
23042,3613868,2017-02-11,12:00,STATEN ISLAND,10306.0,40.56763,-74.11263000000001
23044,3624139,2017-02-11,12:12,QUEENS,11101.0,40.737263,-73.940025
23046,3613538,2017-02-11,12:15,BROOKLYN,11249.0,40.710934,-73.96514
23048,3614725,2017-02-11,12:16,MANHATTAN,10029.0,40.793552000000005,-73.945335
23050,3614167,2017-02-11,12:30,STATEN ISLAND,10301.0,40.613803999999995,-74.11338
23051,3613622,2017-02-11,12:30,QUEENS,11354.0,40.763424,-73.82803
23052,3613603,2017-02-11,12:34,QUEENS,11004.0,40.737198,-73.70899
23053,3614319,2017-02-11,12:36,QUEENS,11372.0,40.748509999999996,-73.87553
23055,3613762,2017-02-11,12:40,MANHATTAN,10018.0,40.75293,-73.991264
23056,3614420,2017-02-11,12:40,BROOKLYN,11229.0,40.606640000000006,-73.94051
23057,3614384,2017-02-11,12:41,BROOKLYN,11238.0,40.674664,-73.97025
23058,3613880,2017-02-11,12:45,BRONX,10466.0,40.88532,-73.83556
23059,3613551,2017-02-11,12:45,QUEENS,11369.0,40.768383,-73.86765
23060,3614203,2017-02-11,12:45,BROOKLYN,11234.0,40.618347,-73.93722
23062,3616941,2017-02-11,12:53,STATEN ISLAND,10309.0,40.52418,-74.21315
23063,3614094,2017-02-11,12:53,BRONX,10452.0,40.83611,-73.92238
23064,3614499,2017-02-11,12:55,MANHATTAN,10019.0,40.767790000000005,-73.99143000000001
23065,3613731,2017-02-11,13:00,QUEENS,11415.0,40.708324,-73.832375
23068,3613700,2017-02-11,13:00,QUEENS,11360.0,40.788406,-73.78166999999999
23069,3613498,2017-02-11,13:00,BROOKLYN,11220.0,40.636097,-74.02724
23072,3613721,2017-02-11,13:08,BROOKLYN,11214.0,40.603275,-73.99606
23073,3613515,2017-02-11,13:10,MANHATTAN,10016.0,40.750842999999996,-73.978615
23074,3613763,2017-02-11,13:20,MANHATTAN,10018.0,40.752934,-73.9855
23075,3615260,2017-02-11,13:30,QUEENS,11361.0,40.753315,-73.777405
23077,3614423,2017-02-11,13:30,BROOKLYN,11235.0,40.583909999999996,-73.93859
23081,3614197,2017-02-11,13:30,QUEENS,11385.0,40.709034,-73.859665
23084,3613675,2017-02-11,13:38,BROOKLYN,11207.0,40.678165,-73.890785
23085,3613583,2017-02-11,13:45,BROOKLYN,11231.0,40.675926000000004,-74.00338
23086,3615311,2017-02-11,13:45,MANHATTAN,10011.0,40.73988,-73.99871999999999
23087,3616007,2017-02-11,13:50,MANHATTAN,10012.0,40.724136,-73.992615
23088,3613512,2017-02-11,13:50,QUEENS,11434.0,40.681988,-73.76634
23090,3614290,2017-02-11,14:00,MANHATTAN,10032.0,40.84077,-73.93625
23091,3613480,2017-02-11,14:00,QUEENS,11366.0,40.724674,-73.80830999999999
23095,3613499,2017-02-11,14:02,BROOKLYN,11219.0,40.63063,-74.00923
23096,3614667,2017-02-11,14:10,BROOKLYN,11218.0,40.63965,-73.967926
23097,3613559,2017-02-11,14:10,QUEENS,11358.0,40.75561,-73.78921
23099,3614280,2017-02-11,14:10,QUEENS,11372.0,40.755283,-73.885315
23100,3615378,2017-02-11,14:14,BRONX,10475.0,40.879948,-73.82339
23101,3613719,2017-02-11,14:15,BROOKLYN,11207.0,40.68437,-73.91304000000001
23103,3613481,2017-02-11,14:19,STATEN ISLAND,10312.0,40.54238,-74.20219
23106,3617480,2017-02-11,14:20,QUEENS,11432.0,40.7119,-73.78738
23107,3613764,2017-02-11,14:22,MANHATTAN,10036.0,40.75638,-73.98779
23109,3615131,2017-02-11,14:25,MANHATTAN,10001.0,40.74635,-73.99129
23110,3616698,2017-02-11,14:25,QUEENS,11368.0,40.747209999999995,-73.86525999999999
23111,3613798,2017-02-11,14:30,BROOKLYN,11212.0,40.658504,-73.91469599999999
23112,3614349,2017-02-11,14:30,MANHATTAN,10026.0,40.80206,-73.955795
23113,3614538,2017-02-11,14:30,QUEENS,11364.0,40.752309999999994,-73.770836
23114,3613487,2017-02-11,14:30,QUEENS,11375.0,40.70973,-73.84631
23117,3613592,2017-02-11,14:32,BROOKLYN,11225.0,40.666603,-73.95655
23118,3613609,2017-02-11,14:35,QUEENS,11411.0,40.69787,-73.743034
23120,3614207,2017-02-11,14:35,BROOKLYN,11234.0,40.61116,-73.92042
