UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED
3597471,1/12/2017,14:55,MANHATTAN,10019,40.7622904,-73.9861058,"(40.7622904, -73.9861058)",WEST 50 STRET,8 AVENUE,,0
3598374,1/12/2017,15:00,STATEN ISLAND,10314,40.6135258,-74.1168418,"(40.6135258, -74.1168418)",SLOSSON AVENUE,VICTORY BOULEVARD,,0
3597041,1/12/2017,15:00,,,,,,DELANCEY STREET,,,0
3597457,1/12/2017,15:00,,,,,,WEST 107 STREET,BROADWAY,,0
3597282,1/12/2017,15:00,QUEENS,11694,40.57597,-73.84801,"(40.57597, -73.84801)",BEACH 129 STREET,ROCKAWAY BEACH BOULEVARD,,0
3597277,1/12/2017,15:00,BROOKLYN,11234,40.6161091,-73.9045275,"(40.6161091, -73.9045275)",EAST 70 STREET,AVENUE W,,1
3597145,1/12/2017,15:00,QUEENS,11358,40.7539785,-73.8074758,"(40.7539785, -73.8074758)",,,159-11    46 AVENUE,1
3602532,1/12/2017,15:00,BROOKLYN,11236,40.64953,-73.91633,"(40.64953, -73.91633)",REMSEN AVENUE,AVENUE B,,0
3597044,1/12/2017,15:00,QUEENS,11430,40.6661512,-73.8057432,"(40.6661512, -73.8057432)",SOUTH CONDUIT AVENUE,134 STREET,,2
3597226,1/12/2017,15:00,QUEENS,11362,40.7613715,-73.7290426,"(40.7613715, -73.7290426)",57 AVENUE,251 STREET,,0
3597299,1/12/2017,15:00,STATEN ISLAND,10304,40.6080395,-74.0811342,"(40.6080395, -74.0811342)",,,341       MOSEL AVENUE,0
3600696,1/12/2017,15:00,QUEENS,11411,40.696217,-73.7436,"(40.696217, -73.7436)",LINDEN BOULEVARD,SPRINGFIELD BOULEVARD,,1
3600094,1/12/2017,15:01,BROOKLYN,11235,40.5879671,-73.9543397,"(40.5879671, -73.9543397)",EAST 15 STREET,AVENUE Z,,0
3597664,1/12/2017,15:05,BRONX,10456,40.8296557,-73.9172838,"(40.8296557, -73.9172838)",GRANT AVENUE,EAST 165 STREET,,2
3597380,1/12/2017,15:11,BRONX,10458,40.8573725,-73.8860159,"(40.8573725, -73.8860159)",ARTHUR AVENUE,EAST 189 STREET,,0
3597084,1/12/2017,15:15,,,,,,BEDFORD AVENUE,,,0
3597302,1/12/2017,15:15,,,40.585346,-73.98754,"(40.585346, -73.98754)",CROPSEY AVENUE,SHORE PARKWAY,,0
3597612,1/12/2017,15:15,BRONX,10460,40.8502246,-73.8825581,"(40.8502246, -73.8825581)",GROTE STREET,SOUTHERN BOULEVARD,,0
3604240,1/12/2017,15:20,,,40.715168,-74.000534,"(40.715168, -74.000534)",BAXTER STREET,HOGAN PLACE,,0
3597402,1/12/2017,15:20,,,,,,COLUMBUS AVENUE,,,0
3599964,1/12/2017,15:23,MANHATTAN,10022,40.7577007,-73.9693944,"(40.7577007, -73.9693944)",EAST 53 STREET,3 AVENUE,,0
3597143,1/12/2017,15:25,MANHATTAN,10022,40.7586329,-73.9657843,"(40.7586329, -73.9657843)",2 AVENUE,EAST 56 STREET,,1
3597671,1/12/2017,15:25,,,,,,18 AVENUE,BENSON AVENUE,,1
3598110,1/12/2017,15:27,BROOKLYN,11226,40.644513,-73.9631259,"(40.644513, -73.9631259)",EAST 17 STREET,BEVERLEY ROAD,,0
3600173,1/12/2017,15:30,,,,,,AUDUBON AVENUE,,,0
3597227,1/12/2017,15:30,,,40.8087865,-73.9347815,"(40.8087865, -73.9347815)",,,,0
3597323,1/12/2017,15:30,BROOKLYN,11207,40.6675534,-73.8967038,"(40.6675534, -73.8967038)",BLAKE AVENUE,GEORGIA AVENUE,,0
3597324,1/12/2017,15:30,MANHATTAN,10075,40.7756404,-73.9605114,"(40.7756404, -73.9605114)",EAST 79 STREET,PARK AVENUE,,0
3597243,1/12/2017,15:30,QUEENS,11368,40.7578748,-73.859865,"(40.7578748, -73.859865)",,,110-01    NORTHERN BOULEVARD,0
3599043,1/12/2017,15:30,BROOKLYN,11211,40.7090791,-73.9574886,"(40.7090791, -73.9574886)",MARCY AVENUE,SOUTH 5 STREET,,0
3597199,1/12/2017,15:30,,,,,,ASTORIA BOULEVARD,77 STREET,,0
3597134,1/12/2017,15:30,,,40.5858421,-73.9378751,"(40.5858421, -73.9378751)",,,,0
3597647,1/12/2017,15:30,,,,,,FLUSHING AVENUE,,,1
3598699,1/12/2017,15:40,BROOKLYN,11211,40.7183013,-73.9500658,"(40.7183013, -73.9500658)",LORIMER STREET,RICHARDSON STREET,,1
3597290,1/12/2017,15:45,BROOKLYN,11212,40.6572461,-73.912423,"(40.6572461, -73.912423)",LOTT AVENUE,HERZL STREET,,0
3597698,1/12/2017,15:45,MANHATTAN,10027,40.8133899,-73.9562587,"(40.8133899, -73.9562587)",AMSTERDAM AVENUE,WEST 125 STREET,,0
3597307,1/12/2017,15:45,,,,,,ATLANTIC AVENUE,,,0
3597126,1/12/2017,15:46,BRONX,10459,40.829423,-73.897569,"(40.829423, -73.897569)",PROSPECT AVENUE,EAST 169 STREET,,1
3598409,1/12/2017,15:54,,,,,,SHORE PARKWAY,OCEAN AVENUE,,0
3597179,1/12/2017,16:00,QUEENS,11101,40.7506462,-73.9456564,"(40.7506462, -73.9456564)",43 AVENUE,21 STREET,,0
3597228,1/12/2017,16:00,,,40.7431649,-73.7773205,"(40.7431649, -73.7773205)",,,,0
3597080,1/12/2017,16:00,BRONX,10458,40.8672566,-73.8836235,"(40.8672566, -73.8836235)",EAST BEDFORD PARK BOULEVARD,WEBSTER AVENUE,,0
3597285,1/12/2017,16:00,QUEENS,11377,40.7399663,-73.8942315,"(40.7399663, -73.8942315)",70 STREET,QUEENS BOULEVARD,,0
3598508,1/12/2017,16:00,QUEENS,11378,40.7252876,-73.9072646,"(40.7252876, -73.9072646)",,,59-53     56 AVENUE,0
3597065,1/12/2017,16:00,,,40.6657392,-73.7519309,"(40.6657392, -73.7519309)",,,,0
3598167,1/12/2017,16:00,BRONX,10469,40.8750528,-73.8578137,"(40.8750528, -73.8578137)",,,3512      PAULDING AVENUE,0
3597146,1/12/2017,16:00,QUEENS,11358,40.7693384,-73.8027598,"(40.7693384, -73.8027598)",162 STREET,32 AVENUE,,0
3597289,1/12/2017,16:00,QUEENS,11375,40.7379671,-73.8510552,"(40.7379671, -73.8510552)",HORACE HARDING EXPRESSWAY,PENROD STREET,,0
3598337,1/12/2017,16:02,MANHATTAN,10036,40.7573389,-73.986013,"(40.7573389, -73.986013)",WEST 44 STREET,7 AVENUE,,0
3597335,1/12/2017,16:05,,,,,,PARK LANE SOUTH,,,0
3597255,1/12/2017,16:10,BROOKLYN,11215,40.6708716,-73.9749353,"(40.6708716, -73.9749353)",,,181       8 AVENUE,0
3599727,1/12/2017,16:10,MANHATTAN,10002,40.7200764,-73.9883549,"(40.7200764, -73.9883549)",LUDLOW STREET,RIVINGTON STREET,,0
3598041,1/12/2017,16:10,QUEENS,11377,40.754388,-73.9114182,"(40.754388, -73.9114182)",,,50-10     NEWTOWN ROAD,1
3597507,1/12/2017,16:15,QUEENS,11691,40.6102566,-73.7674838,"(40.6102566, -73.7674838)",WATERLOO PLACE,MOTT AVENUE,,0
3597334,1/12/2017,16:20,,,,,,123 STREET,METROPOLITAN AVENUE,,0
3598348,1/12/2017,16:20,,,40.7197624,-73.9447576,"(40.7197624, -73.9447576)",,,,0
3599052,1/12/2017,16:23,MANHATTAN,10012,40.7209387,-73.993795,"(40.7209387, -73.993795)",BOWERY,SPRING STREET,,0
3598102,1/12/2017,16:27,BROOKLYN,11210,40.6291662,-73.947326,"(40.6291662, -73.947326)",NOSTRAND AVENUE,AVENUE I,,0
3597046,1/12/2017,16:30,,,,,,,,,0
3597261,1/12/2017,16:30,QUEENS,11411,40.6932278,-73.7340291,"(40.6932278, -73.7340291)",LINDEN BOULEVARD,227 STREET,,1
3597111,1/12/2017,16:30,,,40.7684674,-73.9060558,"(40.7684674, -73.9060558)",,,,1
3600404,1/12/2017,16:30,MANHATTAN,10036,40.7569165,-73.9890162,"(40.7569165, -73.9890162)",,,259       WEST 42 STREET,0
3598738,1/12/2017,16:30,MANHATTAN,10001,40.7546224,-73.9971269,"(40.7546224, -73.9971269)",DYER AVENUE,WEST 35 STREET,,0
3597231,1/12/2017,16:30,MANHATTAN,10035,40.7969547,-73.9336385,"(40.7969547, -73.9336385)",,,430       EAST 118 STREET,0
3598035,1/12/2017,16:30,,,,,,60 STREET,,,0
3597079,1/12/2017,16:36,,,,,,WEST FORDHAM ROAD,,,0
3597361,1/12/2017,16:39,MANHATTAN,10028,40.7762371,-73.9558679,"(40.7762371, -73.9558679)",EAST 82 STREET,3 AVENUE,,0
3597078,1/12/2017,16:40,BRONX,10458,40.8701843,-73.8855166,"(40.8701843, -73.8855166)",BAINBRIDGE AVENUE,EAST BEDFORD PARK BOULEVARD,,0
3597409,1/12/2017,16:40,,,,,,WEST 82 STREET,,,0
3597663,1/12/2017,16:43,BRONX,10456,40.8331185,-73.9121445,"(40.8331185, -73.9121445)",EAST 168 STREET,FINDLAY AVENUE,,1
3597625,1/12/2017,16:45,QUEENS,11385,40.704972,-73.8898435,"(40.704972, -73.8898435)",OTTO ROAD,66 STREET,,1
3597408,1/12/2017,16:45,,,,,,,,1 AVENUE,1
3597586,1/12/2017,16:45,STATEN ISLAND,10305,40.5935071,-74.0868561,"(40.5935071, -74.0868561)",HYLAN BOULEVARD,BATH AVENUE,,2
3597147,1/12/2017,16:50,QUEENS,11355,40.7543773,-73.8233957,"(40.7543773, -73.8233957)",BEECH AVENUE,KISSENA BOULEVARD,,0
3597349,1/12/2017,16:50,,,40.6305808,-73.8859004,"(40.6305808, -73.8859004)",,,,0
3599415,1/12/2017,16:50,QUEENS,11421,40.6967064,-73.8564811,"(40.6967064, -73.8564811)",,,84-17     89 STREET,0
3597555,1/12/2017,16:50,,,40.5830596,-73.9731055,"(40.5830596, -73.9731055)",,,,0
3598882,1/12/2017,16:52,BROOKLYN,11203,40.6398577,-73.9279684,"(40.6398577, -73.9279684)",,,5102      FOSTER AVENUE,0
3597256,1/12/2017,16:56,BROOKLYN,11217,40.6803732,-73.9865339,"(40.6803732, -73.9865339)",NEVINS STREET,DE GRAW STREET,,1
3597318,1/12/2017,17:00,BROOKLYN,11206,40.6995144,-73.9524601,"(40.6995144, -73.9524601)",,,551       FLUSHING AVENUE,0
3597407,1/12/2017,17:00,MANHATTAN,10024,40.785787,-73.9785356,"(40.785787, -73.9785356)",BROADWAY,WEST 82 STREET,,0
3597453,1/12/2017,17:00,MANHATTAN,10025,40.7884768,-73.9670113,"(40.7884768, -73.9670113)",CENTRAL PARK WEST,WEST 91 STREET,,0
3597403,1/12/2017,17:00,,,,,,AMSTERDAM AVENUE,,,0
3597235,1/12/2017,17:00,,,,,,ASTORIA BOULEVARD,77 STREET,,0
3600795,1/12/2017,17:00,BROOKLYN,11217,40.683506,-73.97594,"(40.683506, -73.97594)",FORT GREENE PLACE,ATLANTIC AVENUE,,1
3597101,1/12/2017,17:02,QUEENS,11361,40.75892,-73.7746859,"(40.75892, -73.7746859)",NORTHERN BOULEVARD,209 STREET,,0
3597321,1/12/2017,17:02,BRONX,10462,,,,MATTHEWS AVENUE,BRADY AVENUE,,0
3597242,1/12/2017,17:05,QUEENS,11361,40.7626803,-73.7705182,"(40.7626803, -73.7705182)",42 AVENUE,BELL BOULEVARD,,0
3597339,1/12/2017,17:07,BROOKLYN,11212,40.6680511,-73.9041179,"(40.6680511, -73.9041179)",,,411       SUTTER AVENUE,0
3598101,1/12/2017,17:07,BROOKLYN,11230,40.6206071,-73.9585967,"(40.6206071, -73.9585967)",AVENUE L,EAST 17 STREET,,0
3598723,1/12/2017,17:10,BROOKLYN,11210,40.6358167,-73.9534242,"(40.6358167, -73.9534242)",BEDFORD AVENUE,FARRAGUT ROAD,,0
3597082,1/12/2017,17:10,BROOKLYN,11238,40.6850217,-73.9672067,"(40.6850217, -73.9672067)",,,450       CLINTON AVENUE,0
3597377,1/12/2017,17:10,MANHATTAN,10033,40.8481201,-73.9308839,"(40.8481201, -73.9308839)",WEST 181 STREET,AMSTERDAM AVENUE,,0
3597791,1/12/2017,17:10,,,,,,ATLANTIC AVENUE,,,0
3597100,1/12/2017,17:15,,,,,,NORTHERN BOULEVARD,,,0
3597646,1/12/2017,17:15,BROOKLYN,11232,40.6490932,-74.0169266,"(40.6490932, -74.0169266)",50 STREET,2 AVENUE,,2
3598171,1/12/2017,17:16,BRONX,10469,40.8761724,-73.849028,"(40.8761724, -73.849028)",BOSTON ROAD,SEYMOUR AVENUE,,1
3597666,1/12/2017,17:20,BROOKLYN,11218,40.6413255,-73.9829925,"(40.6413255, -73.9829925)",CHURCH AVENUE,36 STREET,,0
3598015,1/12/2017,17:25,BROOKLYN,11225,40.6649477,-73.9426118,"(40.6649477, -73.9426118)",KINGSTON AVENUE,MONTGOMERY STREET,,0
3597331,1/12/2017,17:25,,,,,,PENNSYLVANIA AVENUE,,,0
3597305,1/12/2017,17:25,BRONX,10454,40.8075593,-73.9192258,"(40.8075593, -73.9192258)",BROOK AVENUE,EAST 138 STREET,,0
3597322,1/12/2017,17:30,BROOKLYN,11206,40.7039144,-73.940894,"(40.7039144, -73.940894)",HUMBOLDT STREET,MOORE STREET,,0
3598343,1/12/2017,17:30,MANHATTAN,10036,40.7560353,-73.9869481,"(40.7560353, -73.9869481)",7 AVENUE,WEST 42 STREET,,0
3598057,1/12/2017,17:30,QUEENS,11103,40.7642147,-73.9156612,"(40.7642147, -73.9156612)",,,38-11     30 AVENUE,0
3597262,1/12/2017,17:30,QUEENS,11354,40.7627471,-73.8332862,"(40.7627471, -73.8332862)",NORTHERN BOULEVARD,PRINCE STREET,,0
3597148,1/12/2017,17:30,QUEENS,11360,40.7887905,-73.7844219,"(40.7887905, -73.7844219)",CROSS ISLAND PARKWAY,208 PLACE,,0
3600070,1/12/2017,17:30,,,,,,23 STREET,,,0
3597270,1/12/2017,17:30,BRONX,10453,,,,EAST BURNSIDE AVENUE,JEROME AVENUE,,0
3597774,1/12/2017,17:30,MANHATTAN,10022,40.7599831,-73.9648018,"(40.7599831, -73.9648018)",2 AVENUE,EAST 58 STREET,,0
3597054,1/12/2017,17:30,,,40.6915381,-73.99911,"(40.6915381, -73.99911)",,,,0
3600736,1/12/2017,17:35,MANHATTAN,10000,40.777317,-73.96441,"(40.777317, -73.96441)",,,26        TRANSVERSE ROAD NUMBER TWO,0
3597850,1/12/2017,17:35,STATEN ISLAND,10309,40.5294551,-74.2109969,"(40.5294551, -74.2109969)",DRUMGOOLE ROAD EAST,MAGUIRE AVENUE,,0
3598173,1/12/2017,17:36,BRONX,10459,40.820989,-73.8920577,"(40.820989, -73.8920577)",,,1023      EAST 163 STREET,0
3597657,1/12/2017,17:39,,,40.61701,-73.969124,"(40.61701, -73.969124)",AVENUE M,,,1
3597273,1/12/2017,17:40,BROOKLYN,11234,40.6082027,-73.9207095,"(40.6082027, -73.9207095)",FLATBUSH AVENUE,AVENUE V,,0
3598349,1/12/2017,17:40,,,40.7233371,-73.9388732,"(40.7233371, -73.9388732)",,,,0
3597326,1/12/2017,17:40,,,,,,,,,2
3597047,1/12/2017,17:42,QUEENS,11369,40.7671539,-73.8836865,"(40.7671539, -73.8836865)",DITMARS BOULEVARD,23 AVENUE,,0
3597070,1/12/2017,17:45,QUEENS,11417,40.678121,-73.8582696,"(40.678121, -73.8582696)",79 STREET,GLENMORE AVENUE,,1
3597693,1/12/2017,17:45,QUEENS,11420,40.6663322,-73.8105512,"(40.6663322, -73.8105512)",SOUTH CONDUIT AVENUE,130 STREET,,0
3597320,1/12/2017,17:45,,,,,,MANHATTAN AVENUE,,,1
3598568,1/12/2017,17:47,,,,,,BRUCKNER BOULEVARD,EAST 137 STREET,,0
3597350,1/12/2017,17:50,BROOKLYN,11236,40.6417895,-73.911474,"(40.6417895, -73.911474)",FARRAGUT ROAD,EAST 87 STREET,,0
3597309,1/12/2017,17:50,,,,,,LINDEN BOULEVARD,,,0
3598043,1/12/2017,17:50,QUEENS,11377,40.7532838,-73.906908,"(40.7532838, -73.906908)",BROADWAY,NORTHERN BOULEVARD,,1
3597368,1/12/2017,17:55,BROOKLYN,11238,40.6787887,-73.968468,"(40.6787887, -73.968468)",,,592       VANDERBILT AVENUE,0
3598418,1/12/2017,17:55,BROOKLYN,11235,40.5914695,-73.9421529,"(40.5914695, -73.9421529)",AVENUE Y,EAST 28 STREET,,0
3598384,1/12/2017,18:00,BROOKLYN,11235,40.5766166,-73.9684478,"(40.5766166, -73.9684478)",,,3049      OCEAN PARKWAY,0
3597574,1/12/2017,18:00,QUEENS,11377,40.7427566,-73.8960062,"(40.7427566, -73.8960062)",,,68-18     WOODSIDE AVENUE,0
3597479,1/12/2017,18:00,QUEENS,11418,40.7011329,-73.8171569,"(40.7011329, -73.8171569)",135 STREET,89 AVENUE,,0
3597130,1/12/2017,18:00,,,,,,JUNCTION BOULEVARD,HARDING EXPRESSWAY,,0
3597110,1/12/2017,18:00,,,40.7220991,-73.7777101,"(40.7220991, -73.7777101)",,,,0
3599094,1/12/2017,18:00,MANHATTAN,10027,40.810095,-73.9530783,"(40.810095, -73.9530783)",SAINT NICHOLAS AVENUE,WEST 124 STREET,,1
3597353,1/12/2017,18:00,QUEENS,11412,40.6979708,-73.7537803,"(40.6979708, -73.7537803)",115 AVENUE,200 STREET,,0
3597085,1/12/2017,18:01,BROOKLYN,11225,40.6563592,-73.9621174,"(40.6563592, -73.9621174)",,,231       OCEAN AVENUE,0
3597083,1/12/2017,18:04,,,,,,BEDFORD AVENUE,,,2
3597057,1/12/2017,18:05,BRONX,10466,40.8886003,-73.8408007,"(40.8886003, -73.8408007)",,,1259      EAST 233 STREET,0
3598617,1/12/2017,18:05,BRONX,10462,40.8292698,-73.8440936,"(40.8292698, -73.8440936)",,,1000      ZEREGA AVENUE,0
3599274,1/12/2017,18:05,BROOKLYN,11233,40.681572,-73.92579,"(40.681572, -73.92579)",PATCHEN AVENUE,BAINBRIDGE STREET,,0
3597537,1/12/2017,18:05,QUEENS,11434,40.6789148,-73.7785759,"(40.6789148, -73.7785759)",,,165-40    BAISLEY BOULEVARD,0
3603730,1/12/2017,18:05,QUEENS,11432,40.71001,-73.79474,"(40.71001, -73.79474)",168 STREET,HILLSIDE AVENUE,,1
3601243,1/12/2017,18:05,QUEENS,11432,40.71001,-73.79474,"(40.71001, -73.79474)",HILLSIDE AVENUE,168 STREET,,1
3599723,1/12/2017,18:07,MANHATTAN,10002,40.7137577,-73.9856217,"(40.7137577, -73.9856217)",,,241       HENRY STREET,0
3599137,1/12/2017,18:07,MANHATTAN,10013,40.716517,-74.0033043,"(40.716517, -74.0033043)",BENSON PLACE,LEONARD STREET,,0
3597660,1/12/2017,18:08,BROOKLYN,11204,40.6322645,-73.9802207,"(40.6322645, -73.9802207)",,,4401      17 AVENUE,0
3597662,1/12/2017,18:10,BRONX,10456,40.8296557,-73.9172838,"(40.8296557, -73.9172838)",EAST 165 STREET,GRANT AVENUE,,0
3597310,1/12/2017,18:10,,,,,,ALABAMA AVENUE,,,0
3597304,1/12/2017,18:11,BRONX,10456,40.8189018,-73.9031021,"(40.8189018, -73.9031021)",WESTCHESTER AVENUE,EAST 158 STREET,,1
3597587,1/12/2017,18:11,STATEN ISLAND,10306,40.580209,-74.0997412,"(40.580209, -74.0997412)",HYLAN BOULEVARD,ADAMS AVENUE,,0
3597695,1/12/2017,18:13,MANHATTAN,10002,40.719602,-73.9930988,"(40.719602, -73.9930988)",,,139       CHRYSTIE STREET,0
3600244,1/12/2017,18:15,BROOKLYN,11212,40.661118,-73.91861,"(40.661118, -73.91861)",EAST 98 STREET,LIVONIA AVENUE,,0
3598737,1/12/2017,18:15,MANHATTAN,10011,40.7483561,-74.0036885,"(40.7483561, -74.0036885)",WEST 24 STREET,10 AVENUE,,0
3597303,1/12/2017,18:15,BRONX,10455,40.8177303,-73.9179237,"(40.8177303, -73.9179237)",,,381       EAST 151 STREET,0
3597605,1/12/2017,18:15,,,,,,CADMAN PLAZA WEST,,,0
3598716,1/12/2017,18:19,BROOKLYN,11226,40.6414705,-73.9593765,"(40.6414705, -73.9593765)",OCEAN AVENUE,DORCHESTER ROAD,,0
3597275,1/12/2017,18:20,BROOKLYN,11234,40.6351212,-73.9296237,"(40.6351212, -73.9296237)",GLENWOOD ROAD,EAST 49 STREET,,0
3597391,1/12/2017,18:20,QUEENS,11370,,,,,,77-09     30 AVENUE,1
3600939,1/12/2017,18:20,,,40.631336,-74.1478,"(40.631336, -74.1478)",PULASKI AVENUE,WALKER STREET,,1
3597337,1/12/2017,18:22,BRONX,10461,40.857365,-73.84657,"(40.857365, -73.84657)",,,1400      PELHAM PARKWAY SOUTH,0
3597327,1/12/2017,18:25,BROOKLYN,11249,40.7106275,-73.9667757,"(40.7106275, -73.9667757)",WYTHE AVENUE,BROADWAY,,0
3597372,1/12/2017,18:30,BROOKLYN,11217,40.6806621,-73.9745206,"(40.6806621, -73.9745206)",,,67        6 AVENUE,1
3598054,1/12/2017,18:30,,,40.7689857,-73.9106312,"(40.7689857, -73.9106312)",,,,0
3597123,1/12/2017,18:30,BROOKLYN,11233,40.6701736,-73.9233503,"(40.6701736, -73.9233503)",,,1631      SAINT JOHNS PLACE,0
3599605,1/12/2017,18:30,,,,,,JAMAICA AVENUE,,,0
3599084,1/12/2017,18:30,,,40.6083089,-74.1313061,"(40.6083089, -74.1313061)",,,,1
3597699,1/12/2017,18:30,MANHATTAN,10027,40.8126106,-73.9568264,"(40.8126106, -73.9568264)",AMSTERDAM AVENUE,LASALLE STREET,,0
3597263,1/12/2017,18:30,QUEENS,11365,40.742104,-73.8054134,"(40.742104, -73.8054134)",163 STREET,BOOTH MEMORIAL AVENUE,,0
3597446,1/12/2017,18:30,QUEENS,11416,40.6847754,-73.8442151,"(40.6847754, -73.8442151)",97 STREET,101 AVENUE,,1
3601085,1/12/2017,18:34,BROOKLYN,11231,40.685738,-74.00237,"(40.685738, -74.00237)",DE GRAW STREET,COLUMBIA STREET,,0
3598695,1/12/2017,18:35,MANHATTAN,10010,40.7408539,-73.9858793,"(40.7408539, -73.9858793)",PARK AVENUE SOUTH,EAST 24 STREET,,0
3597142,1/12/2017,18:35,BROOKLYN,11238,40.6846667,-73.9640339,"(40.6846667, -73.9640339)",GATES AVENUE,SAINT JAMES PLACE,,0
3597648,1/12/2017,18:40,,,,,,3 AVENUE,HAMILTON AVENUE,,0
3598016,1/12/2017,18:40,STATEN ISLAND,10304,40.5944884,-74.0987363,"(40.5944884, -74.0987363)",RICHMOND ROAD,RARITAN AVENUE,,1
3597588,1/12/2017,18:45,STATEN ISLAND,10312,40.5595192,-74.1695536,"(40.5595192, -74.1695536)",,,3267      RICHMOND AVENUE,0
3597066,1/12/2017,18:50,QUEENS,11413,40.6708198,-73.7501242,"(40.6708198, -73.7501242)",,,139-25    224 STREET,0
3597652,1/12/2017,18:50,BROOKLYN,11216,40.6804456,-73.9503898,"(40.6804456, -73.9503898)",,,1273      FULTON STREET,0
3605286,1/12/2017,18:55,BRONX,10455,40.80988,-73.90308,"(40.80988, -73.90308)",BRUCKNER BOULEVARD,EAST 149 STREET,,0
3606566,1/12/2017,19:00,BROOKLYN,11217,40.68405,-73.97746,"(40.68405, -73.97746)",FLATBUSH AVENUE,ATLANTIC AVENUE,,0
3597673,1/12/2017,19:00,BROOKLYN,11228,40.6084599,-74.0125909,"(40.6084599, -74.0125909)",,,8756      15 AVENUE,0
3597096,1/12/2017,19:00,QUEENS,11367,40.7227066,-73.8170147,"(40.7227066, -73.8170147)",,,147-40    76 ROAD,0
3598878,1/12/2017,19:00,BROOKLYN,11203,40.6530434,-73.927583,"(40.6530434, -73.927583)",,,289       EAST 53 STREET,0
3599744,1/12/2017,19:00,,,,,,SUTPHIN BOULEVARD,,,0
3597392,1/12/2017,19:00,QUEENS,11368,40.7570373,-73.8713235,"(40.7570373, -73.8713235)",NORTHERN BOULEVARD,97 STREET,,0
3598696,1/12/2017,19:00,,,,,,2 AVENUE,,,0
3597462,1/12/2017,19:00,,,,,,GOLD STREET,,,0
3598052,1/12/2017,19:00,,,,,,NORTHERN BOULEVARD,,,0
3597095,1/12/2017,19:00,,,,,,148 STREET,HILLSIDE AVENUE,,1
3598419,1/12/2017,19:05,BROOKLYN,11229,40.6055989,-73.9595748,"(40.6055989, -73.9595748)",AVENUE R,EAST 13 STREET,,1
3597669,1/12/2017,19:05,,,,,,GRAND CONCOURSE,,,0
3597128,1/12/2017,19:15,QUEENS,11375,40.7270264,-73.8488824,"(40.7270264, -73.8488824)",YELLOWSTONE BOULEVARD,67 DRIVE,,1
3597390,1/12/2017,19:16,,,,,,EDGECOMBE AVENUE,WEST 155 STREET,,0
3598879,1/12/2017,19:20,,,,,,NEW YORK AVENUE,,,2
3597649,1/12/2017,19:25,,,,,,7 AVENUE,,,0
3597315,1/12/2017,19:25,,,,,,BUSHWICK AVENUE,,,0
3597626,1/12/2017,19:30,,,40.7252746,-73.8928484,"(40.7252746, -73.8928484)",,,,0
3597358,1/12/2017,19:30,,,,,,FARMERS BOULEVARD,140 AVENUE,,0
3597818,1/12/2017,19:30,,,,,,,,226       BRADLEY AVENUE,1
3603164,1/12/2017,19:30,BROOKLYN,11230,40.627155,-73.96563,"(40.627155, -73.96563)",AVENUE I,CONEY ISLAND AVENUE,,1
3597351,1/12/2017,19:35,BROOKLYN,11236,40.6411033,-73.9046251,"(40.6411033, -73.9046251)",EAST 92 STREET,FLATLANDS AVENUE,,0
3597306,1/12/2017,19:43,BRONX,10454,40.8055589,-73.9124084,"(40.8055589, -73.9124084)",EAST 139 STREET,JACKSON AVENUE,,0
3597093,1/12/2017,19:45,QUEENS,11435,40.71423,-73.8148448,"(40.71423, -73.8148448)",,,143-20    HOOVER AVENUE,0
3597328,1/12/2017,19:45,,,40.7039378,-73.9598425,"(40.7039378, -73.9598425)",,,,0
3597486,1/12/2017,19:45,MANHATTAN,10026,40.8032165,-73.9525305,"(40.8032165, -73.9525305)",7 AVENUE,WEST 116 STREET,,1
3597404,1/12/2017,19:50,,,,,,SHERMAN AVENUE,BROADWAY,,0
3597291,1/12/2017,19:50,,,40.7383417,-73.8450602,"(40.7383417, -73.8450602)",,,,0
3600938,1/12/2017,19:52,,,40.570877,-74.16984,"(40.570877, -74.16984)",RICHMOND AVENUE,FOREST HILL ROAD,,0
3597284,1/12/2017,19:53,QUEENS,11377,40.7500029,-73.8992286,"(40.7500029, -73.8992286)",63 STREET,BROADWAY,,0
3597640,1/12/2017,19:56,BROOKLYN,11218,,,,AVENUE C,OCEAN PARKWAY,,0
3596872,1/12/2017,1:00,QUEENS,11378,40.713604,-73.91545,"(40.713604, -73.91545)",,,52-00     FLUSHING AVENUE,0
3596627,1/12/2017,1:00,MANHATTAN,10035,40.8043758,-73.9374202,"(40.8043758, -73.9374202)",EAST 125 STREET,LEXINGTON AVENUE,,0
3596871,1/12/2017,1:00,QUEENS,11385,40.7096422,-73.9216313,"(40.7096422, -73.9216313)",,,1710      FLUSHING AVENUE,0
3607393,1/12/2017,1:10,MANHATTAN,10016,40.74309,-73.97402,"(40.74309, -73.97402)",EAST 33 STREET,1 AVENUE,,0
3596957,1/12/2017,1:11,BROOKLYN,11204,40.6209138,-73.9752963,"(40.6209138, -73.9752963)",BAY PARKWAY,MC DONALD AVENUE,,0
3597558,1/12/2017,1:15,,,40.6006911,-74.0100458,"(40.6006911, -74.0100458)",,,,0
3614774,1/12/2017,1:25,,,40.820503,-73.81273,"(40.820503, -73.81273)",,,,1
